EmployeeID,BenefitID,SatisfactionScore,Comments,UsageFrequency,LastUsedDate,BenefitType,BenefitSubType,BenefitCost,Gender_Female,Gender_Male,Gender_Non-Binary,Department_Finance,Department_HR,Department_IT,Department_Marketing,Department_Sales,Age_Gen_Boomer,Age_Gen_Gen_X,Age_Gen_Gen_Z,Age_Gen_Millenial,TenureGroups_ >25_years,TenureGroups_16-25_years,TenureGroups_5-15_years,TenureGroups_<5_years,BenefitFlag_Cell_Phone_Allowance_Monthly_Communications,BenefitFlag_Childcare_After-School_Care,BenefitFlag_Childcare_On-Site_Infant_Care,BenefitFlag_Commuter_Benefits_Transit_Subsidy,BenefitFlag_Flexible_Spending_Account_Healthcare_FSA,BenefitFlag_Gym_Membership_Family_Membership,BenefitFlag_Gym_Membership_Tier_1_Partners,BenefitFlag_Gym_Membership_Tier_2_Partners,BenefitFlag_Gym_Membership_Tier_3_Partners,BenefitFlag_Health_Insurance_HDHP_Individual,BenefitFlag_Health_Insurance_HMO_Family,BenefitFlag_Health_Insurance_PPO_Family,BenefitFlag_Health_Insurance_PPO_Individual,BenefitFlag_Life_Insurance_Basic_Coverage,BenefitFlag_Life_Insurance_Dependent_Coverage,BenefitFlag_Life_Insurance_Supplemental_High_Amount,BenefitFlag_Life_Insurance_Supplemental_Standard,BenefitFlag_Professional_Development_Conference_Attendance,BenefitFlag_Retirement_Plan_401k_Basic_Matching,BenefitFlag_Retirement_Plan_401k_Catch-Up_Contributions,BenefitFlag_Retirement_Plan_401k_High_Contribution,BenefitFlag_Retirement_Plan_401k_Investment_Fees,BenefitFlag_Retirement_Plan_401k_Maximum_Matching,BenefitFlag_Retirement_Plan_401k_Standard_Matching,BenefitFlag_Technology_Stipend_Monthly_Internet_Allowance,BenefitFlag_Tuition_Reimbursement_Graduate_Degree,BenefitFlag_Tuition_Reimbursement_Individual_Courses,BenefitFlag_Tuition_Reimbursement_Professional_Certification,BenefitFlag_Tuition_Reimbursement_Undergraduate_Degree,BenefitFlag_Wellness_Programs_Premium_Discount_Tier_1
2716,10,1,Difficult to find suitable care.,0,2024-05-12,Childcare,On-Site Infant Care,915.48,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1688,2,5,Excellent coverage and affordable.,0,2023-10-28,Health Insurance,PPO Individual,706.93,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
448,29,2,Could use more vacation time.,8,2024-06-07,Childcare,After-School Care,475.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4182,12,4,Great for further studies.,10,2023-12-16,Tuition Reimbursement,Graduate Degree,824.53,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1209,30,5,Incredible support for education.,6,2024-02-28,Tuition Reimbursement,Individual Courses,723.73,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2876,23,5,Great peace of mind for my family.,0,2023-12-02,Life Insurance,Supplemental High Amount,969.28,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2268,2,2,Not happy with the coverage options.,0,2024-05-02,Health Insurance,PPO Individual,706.93,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1282,28,2,Coverage is minimal.,0,2023-09-09,Life Insurance,Dependent Coverage,165.54,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1861,25,2,Coverage is minimal.,0,2024-03-23,Life Insurance,Supplemental Standard,774.91,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2756,14,5,Fantastic benefit! I use it daily.,10,2023-09-18,Gym Membership,Tier 1 Partners,73.36,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
847,19,5,Fantastic benefit! I use it daily.,10,2024-05-28,Gym Membership,Tier 2 Partners,343.73,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1915,3,5,"Generous vacation days, very happy.",10,2023-10-31,Commuter Benefits,Transit Subsidy,325.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1247,2,3,"Satisfactory, but could improve.",2,2023-12-01,Health Insurance,PPO Individual,706.93,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2427,12,2,Complicated reimbursement process.,1,2024-03-24,Tuition Reimbursement,Graduate Degree,824.53,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4559,15,5,Incredible support for education.,9,2024-07-01,Tuition Reimbursement,Professional Certification,359.21,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4559,15,5,Incredible support for education.,2,2024-04-20,Tuition Reimbursement,Professional Certification,359.21,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4559,15,5,Incredible support for education.,10,2024-07-30,Tuition Reimbursement,Professional Certification,359.21,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
723,4,3,"Standard, nothing exceptional.",6,2024-01-19,Retirement Plan,401k High Contribution,261.44,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3710,28,5,Great peace of mind for my family.,10,2023-11-17,Life Insurance,Dependent Coverage,165.54,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4871,26,4,"Good value, I enjoy the variety.",6,2023-10-05,Gym Membership,Family Membership,519.66,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4871,26,4,"Good value, I enjoy the variety.",8,2023-08-31,Gym Membership,Family Membership,519.66,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1505,22,4,"Great coverage, but a bit expensive.",9,2023-08-10,Health Insurance,HMO Family,624.0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1674,12,3,Helps but limited in scope.,9,2023-10-16,Tuition Reimbursement,Graduate Degree,824.53,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4973,16,5,Excellent coverage and affordable.,0,2024-02-24,Health Insurance,HDHP Individual,84.55,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
289,29,1,Barely any time off given.,3,2024-04-16,Childcare,After-School Care,475.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
289,29,1,Barely any time off given.,1,2023-08-13,Childcare,After-School Care,475.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3366,11,4,"Great coverage, but a bit expensive.",10,2024-03-24,Health Insurance,PPO Family,928.75,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3548,25,1,Disappointing service.,7,2024-07-04,Life Insurance,Supplemental Standard,774.91,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2802,24,3,"It's okay, I use it occasionally.",2,2024-06-19,Gym Membership,Tier 3 Partners,780.78,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3750,27,2,Returns are not as expected.,2,2023-12-10,Retirement Plan,401k Maximum Matching,913.01,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3237,21,3,"Average, but necessary.",1,2024-03-25,Life Insurance,Basic Coverage,163.92,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
